date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2010-02-12,-4,-7,0.0,3.8,1,11,06:36 AM,04:07 PM,07:32 AM,05:40 PM,-7,-15,-5,-15,72,100,88,1.1,1028,-4,4,99,47,Rostov-on-Don
2010-02-13,-0,-6,0.6,3.8,1,4,06:59 AM,05:12 PM,07:30 AM,05:42 PM,-4,-11,-3,-11,58,100,92,3.9,1025,-0,5,108,37,Rostov-on-Don
2010-02-14,3,-2,0.0,3.8,1,2,07:19 AM,06:17 PM,07:29 AM,05:43 PM,0,-5,1,-5,41,86,97,7.8,1017,3,6,141,25,Rostov-on-Don
2010-02-15,2,1,0.0,3.8,1,9,07:37 AM,07:21 PM,07:27 AM,05:45 PM,1,-3,2,-3,35,81,97,13.1,1009,2,9,121,19,Rostov-on-Don
2010-02-16,5,1,0.0,3.8,1,16,07:54 AM,08:26 PM,07:25 AM,05:46 PM,2,-3,2,-3,52,96,94,3.1,1001,5,3,220,30,Rostov-on-Don
2010-02-17,2,-3,0.1,5.5,1,23,08:11 AM,09:32 PM,07:24 AM,05:48 PM,-2,-5,-1,-5,21,62,89,0.1,1016,2,9,255,13,Rostov-on-Don
2010-02-18,1,-4,0.0,8.7,1,29,08:29 AM,10:39 PM,07:22 AM,05:49 PM,-3,-7,-2,-7,23,30,91,0.0,1017,1,9,77,14,Rostov-on-Don
2010-02-19,2,-2,0.0,3.9,1,36,08:51 AM,11:48 PM,07:20 AM,05:51 PM,-1,-5,-0,-5,27,99,95,0.3,1013,2,9,82,17,Rostov-on-Don
2010-02-20,6,1,0.0,3.9,1,43,09:16 AM,No moonset,07:18 AM,05:52 PM,3,0,3,0,22,95,99,1.1,1009,6,3,135,12,Rostov-on-Don
2010-02-21,11,5,0.0,3.9,2,50,09:49 AM,12:58 AM,07:17 AM,05:54 PM,8,5,8,5,31,77,95,1.6,997,11,7,193,16,Rostov-on-Don
2010-02-22,9,1,0.0,3.9,2,57,10:31 AM,02:08 AM,07:15 AM,05:55 PM,4,2,6,2,37,99,90,4.1,1001,9,3,255,25,Rostov-on-Don
2010-02-23,5,-1,0.2,8.7,2,63,11:26 AM,03:14 AM,07:13 AM,05:57 PM,-2,-4,1,-4,26,31,79,0.2,1018,5,10,282,17,Rostov-on-Don
2010-02-24,6,-1,0.0,8.7,2,70,12:33 PM,04:11 AM,07:11 AM,05:58 PM,-3,-1,1,-1,12,12,78,0.0,1016,6,10,111,7,Rostov-on-Don
2010-02-25,5,-2,0.0,10.9,2,77,01:51 PM,04:58 AM,07:09 AM,06:00 PM,-4,-4,0,-4,27,25,75,0.0,1015,5,10,84,17,Rostov-on-Don
2010-02-26,4,-3,0.0,10.9,2,84,03:15 PM,05:36 AM,07:08 AM,06:01 PM,-6,-7,-1,-7,30,7,69,0.0,1017,4,10,85,20,Rostov-on-Don
2010-02-27,3,-4,0.0,10.1,1,90,04:41 PM,06:07 AM,07:06 AM,06:03 PM,-6,-7,-1,-7,35,26,71,0.0,1015,3,10,88,24,Rostov-on-Don
2010-02-28,5,-3,0.0,8.6,1,97,06:05 PM,06:32 AM,07:04 AM,06:04 PM,-3,-5,0,-5,32,51,79,0.0,1016,5,10,91,21,Rostov-on-Don
2010-03-01,7,-2,0.0,8.6,1,96,07:29 PM,06:56 AM,07:02 AM,06:06 PM,-1,-3,1,-3,25,51,89,0.0,1019,7,10,111,16,Rostov-on-Don
2010-03-02,6,0,0.0,5.5,1,89,08:50 PM,07:18 AM,07:00 AM,06:07 PM,2,-0,3,-0,17,82,94,3.1,1015,6,7,99,9,Rostov-on-Don
2010-03-03,5,2,0.0,5.8,1,82,10:10 PM,07:42 AM,06:58 AM,06:09 PM,2,-1,3,-1,24,99,95,5.1,1013,5,7,28,15,Rostov-on-Don
2010-03-04,6,0,4.8,10.1,1,76,11:29 PM,08:08 AM,06:56 AM,06:10 PM,-2,-2,2,-2,20,54,79,5.6,1017,6,7,304,13,Rostov-on-Don
2010-03-05,6,-1,0.0,10.1,1,69,No moonrise,08:38 AM,06:54 AM,06:12 PM,-3,-2,2,-2,24,50,73,0.0,1013,6,10,106,15,Rostov-on-Don
